May 21 01:24:02.912 VTTY: Console port: waiting connection on tcp port 5003 for protocol IPv6 (FD 11)
May 21 01:24:02.912 VTTY: Console port: waiting connection on tcp port 5003 for protocol IPv4 (FD 12)
May 21 01:24:02.917 slot0: C/H/S settings = 0/4/32
May 21 01:24:02.918 slot1: C/H/S settings = 0/4/32
May 21 01:24:03.160 C3745_BOOT: starting instance (CPU0 PC=0xffffffffbfc00000,idle_pc=0x602701e4,JIT on)
May 21 01:24:03.160 CPU0: CPU_STATE: Starting CPU (old state=2)...
May 21 01:24:03.313 ROM: Microcode has started.
May 21 01:24:03.319 ROM: trying to read bootvar 'WARM_REBOOT'
May 21 01:24:03.323 CPU0: IO_FPGA: write to unknown addr 0x30, value=0x0, pc=0xffffffff80c01d08 (size=1)
May 21 01:24:03.323 CPU0: IO_FPGA: read from unknown addr 0x30, pc=0xffffffff80c01d1c (size=1)
May 21 01:24:03.447 CPU0: IO_FPGA: read from unknown addr 0x6, pc=0x60270924 (size=2)
May 21 01:24:03.448 CPU0: IO_FPGA: read from unknown addr 0x10000a, pc=0x60278658 (size=2)
May 21 01:24:03.448 CPU0: IO_FPGA: write to unknown addr 0x10000a, value=0x0, pc=0x60278668 (size=2)
May 21 01:24:03.449 ROM: unhandled syscall 0x00000047 at pc=0x60c034b4 (a1=0x80007df4,a2=0x639849a4,a3=0x0000011c)
May 21 01:24:04.357 ROM: trying to read bootvar 'RANDOM_NUM'
May 21 01:24:04.398 CPU0: IO_FPGA: write to unknown addr 0x2e, value=0x20, pc=0x60285f8c (size=2)
May 21 02:21:14.642 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:15.015 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:15.387 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:15.757 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:16.126 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:16.501 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:16.872 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:17.214 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:17.585 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:17.925 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:18.294 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:18.665 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:19.038 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:19.532 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:20.023 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:20.517 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:21.010 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:21.504 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:21.996 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:22.487 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:23.011 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:23.474 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:23.924 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:24.416 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:24.908 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:25.399 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:25.892 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:26.353 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:26.846 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:27.244 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:27.739 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:28.233 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:28.724 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:29.187 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:29.677 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:30.082 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:30.541 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:31.036 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:31.526 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:32.018 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:32.508 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:33.002 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:33.497 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:34.023 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:34.522 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:35.021 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:35.514 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:35.979 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:36.469 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:36.960 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:37.450 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:37.941 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:40.072 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:40.535 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:41.028 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:41.551 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:42.044 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:42.536 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:43.030 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:43.524 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:44.019 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:44.516 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:45.010 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:45.505 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:46.000 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:46.492 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:46.988 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:47.451 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:47.951 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:48.352 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:48.848 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:49.341 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:49.840 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:50.304 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:50.828 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:51.322 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:51.813 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:52.337 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:52.832 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:53.326 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:53.820 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:54.315 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:54.809 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:55.302 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:55.796 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:56.288 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:56.781 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:57.244 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x609196c8 (size=1)
May 21 02:21:57.630 C3745_STOP: stopping simulation.
May 21 02:21:57.630 CPU0: CPU_STATE: Halting CPU (old state=0)...
May 21 02:21:57.706 VM: shutdown procedure engaged.
May 21 02:21:57.706 VM_OBJECT: Shutdown of object "slot1"
May 21 02:21:57.706 DEVICE: Removal of device slot1, fd=-1, host_addr=0x0, flags=2
May 21 02:21:57.707 VM_OBJECT: Shutdown of object "slot0"
May 21 02:21:57.707 DEVICE: Removal of device slot0, fd=-1, host_addr=0x0, flags=2
May 21 02:21:57.707 VM_OBJECT: Shutdown of object "ns16552"
May 21 02:21:57.707 DEVICE: Removal of device ns16552, fd=-1, host_addr=0x0, flags=0
May 21 02:21:57.707 VM_OBJECT: Shutdown of object "mem_bswap"
May 21 02:21:57.708 DEVICE: Removal of device mem_bswap, fd=-1, host_addr=0x0, flags=0
May 21 02:21:57.708 VM_OBJECT: Shutdown of object "rom"
May 21 02:21:57.708 DEVICE: Removal of device rom, fd=15, host_addr=0x7f5388b4c000, flags=1
May 21 02:21:57.708 MMAP: unmapping of device 'rom', fd=15, host_addr=0x7f5388b4c000, len=0x200000
May 21 02:21:57.708 VM_OBJECT: Shutdown of object "ram"
May 21 02:21:57.708 DEVICE: Removal of device ram, fd=14, host_addr=0x7f5368000000, flags=34
May 21 02:21:57.708 MMAP: unmapping of device 'ram', fd=14, host_addr=0x7f5368000000, len=0x10000000
May 21 02:21:57.731 VM_OBJECT: Shutdown of object "gt96100"
May 21 02:21:57.731 DEVICE: Removal of device gt96100, fd=-1, host_addr=0x0, flags=0
May 21 02:21:57.731 VM_OBJECT: Shutdown of object "io_fpga"
May 21 02:21:57.731 DEVICE: Removal of device io_fpga, fd=-1, host_addr=0x0, flags=0
May 21 02:21:57.731 VM_OBJECT: Shutdown of object "ssa"
May 21 02:21:57.732 DEVICE: Removal of device ssa, fd=13, host_addr=0x7f538a6a0000, flags=2
May 21 02:21:57.732 MMAP: unmapping of device 'ssa', fd=13, host_addr=0x7f538a6a0000, len=0x7000
May 21 02:21:57.732 VM_OBJECT: Shutdown of object "remote_ctrl"
May 21 02:21:57.732 DEVICE: Removal of device remote_ctrl, fd=-1, host_addr=0x0, flags=0
May 21 02:21:57.732 VM: removing PCI busses.
May 21 02:21:57.732 VM: deleting VTTY.
May 21 02:21:57.732 VTTY: Console port: closing FD 11
May 21 02:21:57.732 VTTY: Console port: closing FD 12
May 21 02:21:57.732 VM: deleting system CPUs.
May 21 02:21:57.732 CPU0: CPU_STATE: Halting CPU (old state=1)...
May 21 02:21:57.744 VM: shutdown procedure completed.
May 21 02:21:58.974 VTTY: Console port: waiting connection on tcp port 5003 for protocol IPv6 (FD 11)
May 21 02:21:58.975 VTTY: Console port: waiting connection on tcp port 5003 for protocol IPv4 (FD 12)
May 21 02:21:58.975 slot0: C/H/S settings = 0/4/32
May 21 02:21:58.976 slot1: C/H/S settings = 0/4/32
May 21 02:21:59.212 C3745_BOOT: starting instance (CPU0 PC=0xffffffffbfc00000,idle_pc=0x602701e4,JIT on)
May 21 02:21:59.213 CPU0: CPU_STATE: Starting CPU (old state=2)...
May 21 02:21:59.375 ROM: Microcode has started.
May 21 02:21:59.381 ROM: trying to read bootvar 'WARM_REBOOT'
May 21 02:21:59.384 CPU0: IO_FPGA: write to unknown addr 0x30, value=0x0, pc=0xffffffff80c01d08 (size=1)
May 21 02:21:59.390 CPU0: IO_FPGA: read from unknown addr 0x30, pc=0xffffffff80c01d1c (size=1)
May 21 02:21:59.494 CPU0: IO_FPGA: read from unknown addr 0x6, pc=0x60270924 (size=2)
May 21 02:21:59.496 CPU0: IO_FPGA: read from unknown addr 0x10000a, pc=0x60278658 (size=2)
May 21 02:21:59.496 CPU0: IO_FPGA: write to unknown addr 0x10000a, value=0x0, pc=0x60278668 (size=2)
May 21 02:21:59.496 ROM: unhandled syscall 0x00000047 at pc=0x60c034b4 (a1=0x80007df4,a2=0x639849a4,a3=0x0000011c)
May 21 02:22:00.364 ROM: trying to read bootvar 'RANDOM_NUM'
May 21 02:22:00.457 CPU0: IO_FPGA: write to unknown addr 0x2e, value=0x20, pc=0x60285f8c (size=2)
May 21 02:22:00.458 CPU0: PCI: read request for device 'gt96100' at pc=0x60288e78: bus=0,device=0,function=0,reg=0x00
May 21 02:22:00.458 CPU0: PCI: read request for device 'gt96100' at pc=0x60288e7c: bus=0,device=0,function=0,reg=0x00
May 21 02:22:00.458 CPU0: PCI: read request for device 'gt96100' at pc=0x60288c2c: bus=0,device=0,function=0,reg=0x08
May 21 02:22:00.458 CPU0: PCI: write request (data=0x00000000) for device 'gt96100' at pc=0x60288d74: bus=0,device=0,function=0,reg=0x10
May 21 02:22:00.458 CPU0: PCI: write request (data=0x00000000) for device 'gt96100' at pc=0x60288d78: bus=0,device=0,function=0,reg=0x10
May 21 02:22:00.458 CPU0: PCI: write request (data=0x00000000) for device 'gt96100' at pc=0x60288d74: bus=0,device=0,function=0,reg=0x90
May 21 02:22:00.458 CPU0: PCI: write request (data=0x00000000) for device 'gt96100' at pc=0x60288d78: bus=0,device=0,function=0,reg=0x90
May 21 02:22:00.458 CPU0: PCI: write request (data=0x10000000) for device 'gt96100' at pc=0x60288d74: bus=0,device=0,function=0,reg=0x14
May 21 02:22:00.459 CPU0: PCI: write request (data=0x10000000) for device 'gt96100' at pc=0x60288d78: bus=0,device=0,function=0,reg=0x14
May 21 02:22:00.459 CPU0: PCI: write request (data=0x10000000) for device 'gt96100' at pc=0x60288d74: bus=0,device=0,function=0,reg=0x94
May 21 02:22:00.459 CPU0: PCI: write request (data=0x10000000) for device 'gt96100' at pc=0x60288d78: bus=0,device=0,function=0,reg=0x94
May 21 02:22:00.459 CPU0: PCI: write request (data=0x04000000) for device 'gt96100' at pc=0x60288d74: bus=0,device=0,function=0,reg=0x20
May 21 02:22:00.459 CPU0: PCI: write request (data=0x04000000) for device 'gt96100' at pc=0x60288d78: bus=0,device=0,function=0,reg=0x20
May 21 02:22:00.459 CPU0: PCI: write request (data=0x04000000) for device 'gt96100' at pc=0x60288d74: bus=0,device=0,function=0,reg=0xa0
May 21 02:22:00.459 CPU0: PCI: write request (data=0x04000000) for device 'gt96100' at pc=0x60288d78: bus=0,device=0,function=0,reg=0xa0
May 21 02:22:00.459 CPU0: PCI: write request (data=0x00000146) for device 'gt96100' at pc=0x60288d74: bus=0,device=0,function=0,reg=0x04
May 21 02:22:00.459 CPU0: PCI: write request (data=0x00000146) for device 'gt96100' at pc=0x60288d78: bus=0,device=0,function=0,reg=0x04
May 21 02:22:00.459 CPU0: PCI: write request (data=0x00000146) for device 'gt96100' at pc=0x60288d74: bus=0,device=0,function=0,reg=0x84
May 21 02:22:00.459 CPU0: PCI: write request (data=0x00000146) for device 'gt96100' at pc=0x60288d78: bus=0,device=0,function=0,reg=0x84
May 21 02:22:00.459 CPU0: PCI: write request (data=0x00000007) for device 'gt96100' at pc=0x60288d74: bus=0,device=0,function=0,reg=0x0c
May 21 02:22:00.459 CPU0: PCI: write request (data=0x00000007) for device 'gt96100' at pc=0x60288d78: bus=0,device=0,function=0,reg=0x0c
May 21 02:22:00.459 CPU0: PCI: write request (data=0x00000007) for device 'gt96100' at pc=0x60288d74: bus=0,device=0,function=0,reg=0x8c
May 21 02:22:00.459 CPU0: PCI: write request (data=0x00000007) for device 'gt96100' at pc=0x60288d78: bus=0,device=0,function=0,reg=0x8c
May 21 02:22:00.460 CPU0: PCI: write request (data=0x00000000) for device 'gt96100' at pc=0x60288d74: bus=0,device=0,function=0,reg=0x10
May 21 02:22:00.460 CPU0: PCI: write request (data=0x00000000) for device 'gt96100' at pc=0x60288d78: bus=0,device=0,function=0,reg=0x10
May 21 02:22:00.460 CPU0: PCI: write request (data=0x00000000) for device 'gt96100' at pc=0x60288d74: bus=0,device=0,function=0,reg=0x90
May 21 02:22:00.460 CPU0: PCI: write request (data=0x00000000) for device 'gt96100' at pc=0x60288d78: bus=0,device=0,function=0,reg=0x90
May 21 02:22:00.460 CPU0: PCI: write request (data=0x20000000) for device 'gt96100' at pc=0x60288d74: bus=0,device=0,function=0,reg=0x14
May 21 02:22:00.460 CPU0: PCI: write request (data=0x20000000) for device 'gt96100' at pc=0x60288d78: bus=0,device=0,function=0,reg=0x14
May 21 02:22:00.460 CPU0: PCI: write request (data=0x20000000) for device 'gt96100' at pc=0x60288d74: bus=0,device=0,function=0,reg=0x94
May 21 02:22:00.460 CPU0: PCI: write request (data=0x20000000) for device 'gt96100' at pc=0x60288d78: bus=0,device=0,function=0,reg=0x94
May 21 02:22:00.460 CPU0: PCI: write request (data=0xc0000000) for unknown device at pc=0x60288d74 (bus=0,device=0,function=1,reg=0x10).
May 21 02:22:00.460 CPU0: PCI: write request (data=0xc0000000) for unknown device at pc=0x60288d78 (bus=0,device=0,function=1,reg=0x10).
May 21 02:22:00.460 CPU0: PCI: write request (data=0xc0000000) for unknown device at pc=0x60288d74 (bus=0,device=0,function=1,reg=0x90).
May 21 02:22:00.460 CPU0: PCI: write request (data=0xc0000000) for unknown device at pc=0x60288d78 (bus=0,device=0,function=1,reg=0x90).
May 21 02:22:00.460 CPU0: PCI: write request (data=0xe0000000) for unknown device at pc=0x60288d74 (bus=0,device=0,function=1,reg=0x14).
May 21 02:22:00.460 CPU0: PCI: write request (data=0xe0000000) for unknown device at pc=0x60288d78 (bus=0,device=0,function=1,reg=0x14).
May 21 02:22:00.460 CPU0: PCI: write request (data=0xe0000000) for unknown device at pc=0x60288d74 (bus=0,device=0,function=1,reg=0x94).
May 21 02:22:00.461 CPU0: PCI: write request (data=0xe0000000) for unknown device at pc=0x60288d78 (bus=0,device=0,function=1,reg=0x94).
May 21 02:22:00.461 CPU0: IO_FPGA: write to unknown addr 0x4c, value=0xf000, pc=0x602865d0 (size=2)
May 21 02:22:00.461 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e88: bus=0,device=1,function=0,reg=0x00
May 21 02:22:00.461 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e8c: bus=0,device=1,function=0,reg=0x00
May 21 02:22:00.462 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e88: bus=0,device=1,function=0,reg=0x40
May 21 02:22:00.462 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e8c: bus=0,device=1,function=0,reg=0x40
May 21 02:22:00.462 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x04
May 21 02:22:00.462 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x04
May 21 02:22:00.462 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x0c
May 21 02:22:00.463 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x0c
May 21 02:22:00.463 CPU0: PCI: write request (data=0x00040100) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x18
May 21 02:22:00.463 PCI: PCI bridge 0,1,0 -> pri: 00, sec: 01, sub: 04
May 21 02:22:00.463 CPU0: PCI: write request (data=0x00040100) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x18
May 21 02:22:00.463 PCI: PCI bridge 0,1,0 -> pri: 00, sec: 01, sub: 04
May 21 02:22:00.463 CPU0: PCI: write request (data=0x02801f00) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x1c
May 21 02:22:00.463 CPU0: PCI: write request (data=0x02801f00) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x1c
May 21 02:22:00.463 CPU0: PCI: write request (data=0x4d704d00) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x20
May 21 02:22:00.463 CPU0: PCI: write request (data=0x4d704d00) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x20
May 21 02:22:00.463 CPU0: PCI: write request (data=0x00014d01) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x24
