May 12 18:11:44.916 VTTY: Console port: waiting connection on tcp port 5011 for protocol IPv6 (FD 11)
May 12 18:11:44.917 VTTY: Console port: waiting connection on tcp port 5011 for protocol IPv4 (FD 12)
May 12 18:11:44.921 slot0: C/H/S settings = 0/4/32
May 12 18:11:44.921 slot1: C/H/S settings = 0/4/32
May 12 18:11:45.162 C3745_BOOT: starting instance (CPU0 PC=0xffffffffbfc00000,idle_pc=0x602701e4,JIT on)
May 12 18:11:45.257 CPU0: CPU_STATE: Starting CPU (old state=2)...
May 12 18:11:45.318 ROM: Microcode has started.
May 12 18:11:45.373 ROM: trying to read bootvar 'WARM_REBOOT'
May 12 18:11:45.375 CPU0: IO_FPGA: write to unknown addr 0x30, value=0x0, pc=0xffffffff80c01d08 (size=1)
May 12 18:11:45.375 CPU0: IO_FPGA: read from unknown addr 0x30, pc=0xffffffff80c01d1c (size=1)
May 12 18:11:45.455 CPU0: IO_FPGA: read from unknown addr 0x6, pc=0x60270924 (size=2)
May 12 18:11:45.456 CPU0: IO_FPGA: read from unknown addr 0x10000a, pc=0x60278658 (size=2)
May 12 18:11:45.456 CPU0: IO_FPGA: write to unknown addr 0x10000a, value=0x0, pc=0x60278668 (size=2)
May 12 18:11:45.456 ROM: unhandled syscall 0x00000047 at pc=0x60c034b4 (a1=0x80007df4,a2=0x639849a4,a3=0x0000011c)
May 12 18:11:46.412 ROM: trying to read bootvar 'RANDOM_NUM'
May 12 18:11:46.439 CPU0: IO_FPGA: write to unknown addr 0x2e, value=0x20, pc=0x60285f8c (size=2)
May 12 18:52:01.594 CPU0: PCI: write request (data=0x00000000) for device 'gt96100' at pc=0x60288d78: bus=0,device=0,function=0,reg=0x10
May 12 18:52:01.594 CPU0: PCI: write request (data=0x00000000) for device 'gt96100' at pc=0x60288d74: bus=0,device=0,function=0,reg=0x90
May 12 18:52:01.594 CPU0: PCI: write request (data=0x00000000) for device 'gt96100' at pc=0x60288d78: bus=0,device=0,function=0,reg=0x90
May 12 18:52:01.594 CPU0: PCI: write request (data=0x10000000) for device 'gt96100' at pc=0x60288d74: bus=0,device=0,function=0,reg=0x14
May 12 18:52:01.594 CPU0: PCI: write request (data=0x10000000) for device 'gt96100' at pc=0x60288d78: bus=0,device=0,function=0,reg=0x14
May 12 18:52:01.594 CPU0: PCI: write request (data=0x10000000) for device 'gt96100' at pc=0x60288d74: bus=0,device=0,function=0,reg=0x94
May 12 18:52:01.594 CPU0: PCI: write request (data=0x10000000) for device 'gt96100' at pc=0x60288d78: bus=0,device=0,function=0,reg=0x94
May 12 18:52:01.594 CPU0: PCI: write request (data=0x04000000) for device 'gt96100' at pc=0x60288d74: bus=0,device=0,function=0,reg=0x20
May 12 18:52:01.595 CPU0: PCI: write request (data=0x04000000) for device 'gt96100' at pc=0x60288d78: bus=0,device=0,function=0,reg=0x20
May 12 18:52:01.595 CPU0: PCI: write request (data=0x04000000) for device 'gt96100' at pc=0x60288d74: bus=0,device=0,function=0,reg=0xa0
May 12 18:52:01.595 CPU0: PCI: write request (data=0x04000000) for device 'gt96100' at pc=0x60288d78: bus=0,device=0,function=0,reg=0xa0
May 12 18:52:01.595 CPU0: PCI: write request (data=0x00000146) for device 'gt96100' at pc=0x60288d74: bus=0,device=0,function=0,reg=0x04
May 12 18:52:01.595 CPU0: PCI: write request (data=0x00000146) for device 'gt96100' at pc=0x60288d78: bus=0,device=0,function=0,reg=0x04
May 12 18:52:01.595 CPU0: PCI: write request (data=0x00000146) for device 'gt96100' at pc=0x60288d74: bus=0,device=0,function=0,reg=0x84
May 12 18:52:01.595 CPU0: PCI: write request (data=0x00000146) for device 'gt96100' at pc=0x60288d78: bus=0,device=0,function=0,reg=0x84
May 12 18:52:01.595 CPU0: PCI: write request (data=0x00000007) for device 'gt96100' at pc=0x60288d74: bus=0,device=0,function=0,reg=0x0c
May 12 18:52:01.595 CPU0: PCI: write request (data=0x00000007) for device 'gt96100' at pc=0x60288d78: bus=0,device=0,function=0,reg=0x0c
May 12 18:52:01.595 CPU0: PCI: write request (data=0x00000007) for device 'gt96100' at pc=0x60288d74: bus=0,device=0,function=0,reg=0x8c
May 12 18:52:01.595 CPU0: PCI: write request (data=0x00000007) for device 'gt96100' at pc=0x60288d78: bus=0,device=0,function=0,reg=0x8c
May 12 18:52:01.595 CPU0: PCI: write request (data=0x00000000) for device 'gt96100' at pc=0x60288d74: bus=0,device=0,function=0,reg=0x10
May 12 18:52:01.595 CPU0: PCI: write request (data=0x00000000) for device 'gt96100' at pc=0x60288d78: bus=0,device=0,function=0,reg=0x10
May 12 18:52:01.595 CPU0: PCI: write request (data=0x00000000) for device 'gt96100' at pc=0x60288d74: bus=0,device=0,function=0,reg=0x90
May 12 18:52:01.596 CPU0: PCI: write request (data=0x00000000) for device 'gt96100' at pc=0x60288d78: bus=0,device=0,function=0,reg=0x90
May 12 18:52:01.596 CPU0: PCI: write request (data=0x20000000) for device 'gt96100' at pc=0x60288d74: bus=0,device=0,function=0,reg=0x14
May 12 18:52:01.596 CPU0: PCI: write request (data=0x20000000) for device 'gt96100' at pc=0x60288d78: bus=0,device=0,function=0,reg=0x14
May 12 18:52:01.596 CPU0: PCI: write request (data=0x20000000) for device 'gt96100' at pc=0x60288d74: bus=0,device=0,function=0,reg=0x94
May 12 18:52:01.596 CPU0: PCI: write request (data=0x20000000) for device 'gt96100' at pc=0x60288d78: bus=0,device=0,function=0,reg=0x94
May 12 18:52:01.596 CPU0: PCI: write request (data=0xc0000000) for unknown device at pc=0x60288d74 (bus=0,device=0,function=1,reg=0x10).
May 12 18:52:01.596 CPU0: PCI: write request (data=0xc0000000) for unknown device at pc=0x60288d78 (bus=0,device=0,function=1,reg=0x10).
May 12 18:52:01.596 CPU0: PCI: write request (data=0xc0000000) for unknown device at pc=0x60288d74 (bus=0,device=0,function=1,reg=0x90).
May 12 18:52:01.596 CPU0: PCI: write request (data=0xc0000000) for unknown device at pc=0x60288d78 (bus=0,device=0,function=1,reg=0x90).
May 12 18:52:01.596 CPU0: PCI: write request (data=0xe0000000) for unknown device at pc=0x60288d74 (bus=0,device=0,function=1,reg=0x14).
May 12 18:52:01.596 CPU0: PCI: write request (data=0xe0000000) for unknown device at pc=0x60288d78 (bus=0,device=0,function=1,reg=0x14).
May 12 18:52:01.596 CPU0: PCI: write request (data=0xe0000000) for unknown device at pc=0x60288d74 (bus=0,device=0,function=1,reg=0x94).
May 12 18:52:01.596 CPU0: PCI: write request (data=0xe0000000) for unknown device at pc=0x60288d78 (bus=0,device=0,function=1,reg=0x94).
May 12 18:52:01.597 CPU0: IO_FPGA: write to unknown addr 0x4c, value=0xf000, pc=0x602865d0 (size=2)
May 12 18:52:01.597 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e88: bus=0,device=1,function=0,reg=0x00
May 12 18:52:01.597 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e8c: bus=0,device=1,function=0,reg=0x00
May 12 18:52:01.598 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e88: bus=0,device=1,function=0,reg=0x40
May 12 18:52:01.598 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e8c: bus=0,device=1,function=0,reg=0x40
May 12 18:52:01.598 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x04
May 12 18:52:01.598 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x04
May 12 18:52:01.598 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x0c
May 12 18:52:01.598 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x0c
May 12 18:52:01.599 CPU0: PCI: write request (data=0x00040100) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x18
May 12 18:52:01.599 PCI: PCI bridge 0,1,0 -> pri: 00, sec: 01, sub: 04
May 12 18:52:01.599 CPU0: PCI: write request (data=0x00040100) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x18
May 12 18:52:01.599 PCI: PCI bridge 0,1,0 -> pri: 00, sec: 01, sub: 04
May 12 18:52:01.599 CPU0: PCI: write request (data=0x02801f00) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x1c
May 12 18:52:01.599 CPU0: PCI: write request (data=0x02801f00) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x1c
May 12 18:52:01.599 CPU0: PCI: write request (data=0x4d704d00) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x20
May 12 18:52:01.599 CPU0: PCI: write request (data=0x4d704d00) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x20
May 12 18:52:01.599 CPU0: PCI: write request (data=0x00014d01) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x24
May 12 18:52:01.599 CPU0: PCI: write request (data=0x00014d01) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x24
May 12 18:52:01.599 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x30
May 12 18:52:01.599 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x30
May 12 18:52:01.599 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x3c
May 12 18:52:01.599 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x3c
May 12 18:52:01.599 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x40
May 12 18:52:01.599 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x40
May 12 18:52:01.599 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x64
May 12 18:52:01.599 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x64
May 12 18:52:01.600 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x68
May 12 18:52:01.600 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x68
May 12 18:52:01.600 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x04
May 12 18:52:01.600 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x04
May 12 18:52:01.600 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0xf0
May 12 18:52:01.600 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0xf0
May 12 18:52:01.600 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e88: bus=0,device=2,function=0,reg=0x00
May 12 18:52:01.600 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e8c: bus=0,device=2,function=0,reg=0x00
May 12 18:52:01.600 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e88: bus=0,device=2,function=0,reg=0x40
May 12 18:52:01.600 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e8c: bus=0,device=2,function=0,reg=0x40
May 12 18:52:01.600 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=2,function=0,reg=0x04
May 12 18:52:01.600 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=2,function=0,reg=0x04
May 12 18:52:01.600 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60288d54: bus=0,device=2,function=0,reg=0x0c
May 12 18:52:01.600 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60288d60: bus=0,device=2,function=0,reg=0x0c
May 12 18:52:01.600 CPU0: PCI: write request (data=0x00080500) for device 'ti2050b' at pc=0x60288d54: bus=0,device=2,function=0,reg=0x18
May 12 18:52:01.600 PCI: PCI bridge 0,2,0 -> pri: 00, sec: 05, sub: 08
May 12 18:52:01.600 CPU0: PCI: write request (data=0x00080500) for device 'ti2050b' at pc=0x60288d60: bus=0,device=2,function=0,reg=0x18
May 12 18:52:01.600 PCI: PCI bridge 0,2,0 -> pri: 00, sec: 05, sub: 08
May 12 18:52:01.600 CPU0: PCI: write request (data=0x02803f20) for device 'ti2050b' at pc=0x60288d54: bus=0,device=2,function=0,reg=0x1c
May 12 18:52:01.601 CPU0: PCI: write request (data=0x02803f20) for device 'ti2050b' at pc=0x60288d60: bus=0,device=2,function=0,reg=0x1c
May 12 18:52:01.601 CPU0: PCI: write request (data=0x4df04d80) for device 'ti2050b' at pc=0x60288d54: bus=0,device=2,function=0,reg=0x20
May 12 18:52:01.601 CPU0: PCI: write request (data=0x4df04d80) for device 'ti2050b' at pc=0x60288d60: bus=0,device=2,function=0,reg=0x20
May 12 18:52:01.601 CPU0: PCI: write request (data=0x00014d81) for device 'ti2050b' at pc=0x60288d54: bus=0,device=2,function=0,reg=0x24
May 12 18:52:01.601 CPU0: PCI: write request (data=0x00014d81) for device 'ti2050b' at pc=0x60288d60: bus=0,device=2,function=0,reg=0x24
May 12 18:52:01.601 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60288d54: bus=0,device=2,function=0,reg=0x30
May 12 18:52:01.601 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60288d60: bus=0,device=2,function=0,reg=0x30
May 12 18:52:01.601 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=2,function=0,reg=0x3c
May 12 18:52:01.601 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=2,function=0,reg=0x3c
May 12 18:52:01.601 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=2,function=0,reg=0x40
May 12 18:52:01.601 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=2,function=0,reg=0x40
May 12 18:52:01.601 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=2,function=0,reg=0x64
May 12 18:52:01.601 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=2,function=0,reg=0x64
May 12 18:52:01.601 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=2,function=0,reg=0x68
May 12 18:52:01.601 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=2,function=0,reg=0x68
May 12 18:52:01.601 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60288d54: bus=0,device=2,function=0,reg=0x04
May 12 18:52:01.601 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60288d60: bus=0,device=2,function=0,reg=0x04
May 12 18:52:01.601 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60288d54: bus=0,device=2,function=0,reg=0xf0
May 12 18:52:01.601 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60288d60: bus=0,device=2,function=0,reg=0xf0
May 12 18:52:01.601 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e88: bus=0,device=3,function=0,reg=0x00
May 12 18:52:01.601 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e8c: bus=0,device=3,function=0,reg=0x00
May 12 18:52:01.602 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e88: bus=0,device=3,function=0,reg=0x40
May 12 18:52:01.602 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e8c: bus=0,device=3,function=0,reg=0x40
May 12 18:52:01.602 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=3,function=0,reg=0x04
May 12 18:52:01.602 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=3,function=0,reg=0x04
May 12 18:52:01.602 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60288d54: bus=0,device=3,function=0,reg=0x0c
May 12 18:52:01.602 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60288d60: bus=0,device=3,function=0,reg=0x0c
May 12 18:52:01.602 CPU0: PCI: write request (data=0x000c0900) for device 'ti2050b' at pc=0x60288d54: bus=0,device=3,function=0,reg=0x18
May 12 18:52:01.602 PCI: PCI bridge 0,3,0 -> pri: 00, sec: 09, sub: 12
May 12 18:52:01.602 CPU0: PCI: write request (data=0x000c0900) for device 'ti2050b' at pc=0x60288d60: bus=0,device=3,function=0,reg=0x18
May 12 18:52:01.602 PCI: PCI bridge 0,3,0 -> pri: 00, sec: 09, sub: 12
May 12 18:52:01.602 CPU0: PCI: write request (data=0x02809f80) for device 'ti2050b' at pc=0x60288d54: bus=0,device=3,function=0,reg=0x1c
May 12 18:52:01.602 CPU0: PCI: write request (data=0x02809f80) for device 'ti2050b' at pc=0x60288d60: bus=0,device=3,function=0,reg=0x1c
May 12 18:52:01.602 CPU0: PCI: write request (data=0x4e704e00) for device 'ti2050b' at pc=0x60288d54: bus=0,device=3,function=0,reg=0x20
May 12 18:52:01.602 CPU0: PCI: write request (data=0x4e704e00) for device 'ti2050b' at pc=0x60288d60: bus=0,device=3,function=0,reg=0x20
May 12 18:52:01.602 CPU0: PCI: write request (data=0x00014e01) for device 'ti2050b' at pc=0x60288d54: bus=0,device=3,function=0,reg=0x24
May 12 18:52:01.602 CPU0: PCI: write request (data=0x00014e01) for device 'ti2050b' at pc=0x60288d60: bus=0,device=3,function=0,reg=0x24
May 12 18:52:01.602 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60288d54: bus=0,device=3,function=0,reg=0x30
May 12 18:52:01.602 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60288d60: bus=0,device=3,function=0,reg=0x30
May 12 18:52:01.602 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=3,function=0,reg=0x3c
May 12 18:52:01.602 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=3,function=0,reg=0x3c
May 12 18:52:01.602 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=3,function=0,reg=0x40
May 12 18:52:01.603 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=3,function=0,reg=0x40
May 12 18:52:01.603 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=3,function=0,reg=0x64
May 12 18:52:01.603 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=3,function=0,reg=0x64
May 12 18:52:01.603 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=3,function=0,reg=0x68
May 12 18:52:01.603 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=3,function=0,reg=0x68
May 12 18:52:01.603 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60288d54: bus=0,device=3,function=0,reg=0x04
May 12 18:52:01.603 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60288d60: bus=0,device=3,function=0,reg=0x04
May 12 18:52:01.603 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60288d54: bus=0,device=3,function=0,reg=0xf0
May 12 18:52:01.603 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60288d60: bus=0,device=3,function=0,reg=0xf0
May 12 18:52:01.603 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e88: bus=0,device=4,function=0,reg=0x00
May 12 18:52:01.603 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e8c: bus=0,device=4,function=0,reg=0x00
May 12 18:52:01.603 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e88: bus=0,device=4,function=0,reg=0x40
May 12 18:52:01.603 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e8c: bus=0,device=4,function=0,reg=0x40
May 12 18:52:01.603 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=4,function=0,reg=0x04
May 12 18:52:01.603 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=4,function=0,reg=0x04
May 12 18:52:01.603 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60288d54: bus=0,device=4,function=0,reg=0x0c
May 12 18:52:01.604 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60288d60: bus=0,device=4,function=0,reg=0x0c
May 12 18:52:01.604 CPU0: PCI: write request (data=0x00100d00) for device 'ti2050b' at pc=0x60288d54: bus=0,device=4,function=0,reg=0x18
May 12 18:52:01.604 PCI: PCI bridge 0,4,0 -> pri: 00, sec: 13, sub: 16
May 12 18:52:01.604 CPU0: PCI: write request (data=0x00100d00) for device 'ti2050b' at pc=0x60288d60: bus=0,device=4,function=0,reg=0x18
May 12 18:52:01.604 PCI: PCI bridge 0,4,0 -> pri: 00, sec: 13, sub: 16
May 12 18:52:01.604 CPU0: PCI: write request (data=0x0280bfa0) for device 'ti2050b' at pc=0x60288d54: bus=0,device=4,function=0,reg=0x1c
May 12 18:52:01.604 CPU0: PCI: write request (data=0x0280bfa0) for device 'ti2050b' at pc=0x60288d60: bus=0,device=4,function=0,reg=0x1c
May 12 18:52:01.604 CPU0: PCI: write request (data=0x4ef04e80) for device 'ti2050b' at pc=0x60288d54: bus=0,device=4,function=0,reg=0x20
May 12 18:52:01.604 CPU0: PCI: write request (data=0x4ef04e80) for device 'ti2050b' at pc=0x60288d60: bus=0,device=4,function=0,reg=0x20
May 12 18:52:01.604 CPU0: PCI: write request (data=0x00014e81) for device 'ti2050b' at pc=0x60288d54: bus=0,device=4,function=0,reg=0x24
May 12 18:52:01.604 CPU0: PCI: write request (data=0x00014e81) for device 'ti2050b' at pc=0x60288d60: bus=0,device=4,function=0,reg=0x24
May 12 18:52:01.604 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60288d54: bus=0,device=4,function=0,reg=0x30
May 12 18:52:01.604 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60288d60: bus=0,device=4,function=0,reg=0x30
May 12 18:52:01.605 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=4,function=0,reg=0x3c
May 12 18:52:01.605 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=4,function=0,reg=0x3c
May 12 18:52:01.605 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=4,function=0,reg=0x40
May 12 18:52:01.605 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=4,function=0,reg=0x40
